date,open,high,low,close,volume
2022-01-28 07:00:00+00:00,36929.0,37111.0,36800.0,36800.0,40.2366
2022-01-28 08:00:00+00:00,36852.0,36878.0,36459.0,36596.0,89.079
2022-01-28 09:00:00+00:00,36585.0,36869.0,36438.0,36562.0,18.3458
2022-01-28 10:00:00+00:00,36500.0,36664.0,36337.0,36633.0,9.1186
2022-01-28 11:00:00+00:00,36636.0,36649.0,36349.0,36447.0,63.3076
2022-01-28 12:00:00+00:00,36554.0,36614.0,36191.0,36281.0,47.8001
2022-01-28 13:00:00+00:00,36305.0,36989.0,36305.0,36924.0,198.537
2022-01-28 14:00:00+00:00,36917.0,37121.0,36628.0,36768.0,77.7154
2022-01-28 15:00:00+00:00,36768.0,37330.0,36747.0,37175.0,77.9227
2022-01-28 16:00:00+00:00,37137.0,37373.0,37039.0,37158.0,173.6155
2022-01-28 17:00:00+00:00,37095.0,37201.0,36776.0,36863.0,82.4541
2022-01-28 18:00:00+00:00,36852.0,37126.0,36800.0,37055.0,47.2922
2022-01-28 19:00:00+00:00,37073.0,37233.0,36791.0,37232.0,137.4602
2022-01-28 20:00:00+00:00,37250.0,37867.0,37172.0,37786.0,228.6106
2022-01-28 21:00:00+00:00,37781.0,38017.0,37690.0,37801.0,186.7282
2022-01-28 22:00:00+00:00,37808.0,37952.0,37690.0,37690.0,62.826
2022-01-28 23:00:00+00:00,37686.0,37912.0,37661.0,37759.0,79.975
2022-01-29 00:00:00+00:00,37732.0,37999.0,37666.0,37789.0,101.0243
2022-01-29 01:00:00+00:00,37785.0,37906.0,37488.0,37560.0,64.5123
2022-01-29 02:00:00+00:00,37570.0,37674.0,37471.0,37543.0,42.8275
2022-01-29 03:00:00+00:00,37544.0,37751.0,37518.0,37745.0,57.6206
2022-01-29 04:00:00+00:00,37750.0,37917.0,37747.0,37840.0,8.4995
2022-01-29 05:00:00+00:00,37832.0,37833.0,37640.0,37649.0,9.1818
2022-01-29 06:00:00+00:00,37671.0,37823.0,37634.0,37754.0,7.5958
2022-01-29 07:00:00+00:00,37764.0,37943.0,37681.0,37866.0,13.2203
2022-01-29 08:00:00+00:00,37860.0,37948.0,37779.0,37806.0,11.6457
2022-01-29 09:00:00+00:00,37781.0,37781.0,37597.0,37700.0,7.7712
2022-01-29 10:00:00+00:00,37641.0,37793.0,37636.0,37768.0,5.7008
2022-01-29 11:00:00+00:00,37746.0,37780.0,37698.0,37751.0,2.1038
2022-01-29 12:00:00+00:00,37760.0,37910.0,37674.0,37828.0,12.4044
2022-01-29 13:00:00+00:00,37829.0,38270.0,37773.0,38170.0,85.6968
2022-01-29 14:00:00+00:00,38184.0,38192.0,37550.0,37656.0,82.4349
2022-01-29 15:00:00+00:00,37610.0,37746.0,37335.0,37570.0,98.0486
2022-01-29 16:00:00+00:00,37581.0,37602.0,37347.0,37529.0,68.4617
2022-01-29 17:00:00+00:00,37605.0,37727.0,37584.0,37651.0,35.2797
2022-01-29 18:00:00+00:00,37665.0,37915.0,37577.0,37844.0,117.5786
2022-01-29 19:00:00+00:00,37842.0,37979.0,37814.0,37877.0,82.5012
2022-01-29 20:00:00+00:00,37880.0,38654.0,37856.0,38367.0,254.65
2022-01-29 21:00:00+00:00,38365.0,38744.0,38309.0,38400.0,90.7122
2022-01-29 22:00:00+00:00,38386.0,38408.0,38068.0,38153.0,26.9114
2022-01-29 23:00:00+00:00,38135.0,38193.0,37941.0,38169.0,65.6106
2022-01-30 00:00:00+00:00,38187.0,38270.0,37766.0,37829.0,94.4657
2022-01-30 01:00:00+00:00,37855.0,37995.0,37797.0,37921.0,6.9709
2022-01-30 02:00:00+00:00,37951.0,38071.0,37900.0,37992.0,87.8865
2022-01-30 03:00:00+00:00,37984.0,38069.0,37910.0,37930.0,15.4668
2022-01-30 04:00:00+00:00,37935.0,38202.0,37931.0,38117.0,33.2339
2022-01-30 05:00:00+00:00,38140.0,38328.0,38110.0,38141.0,30.2774
2022-01-30 06:00:00+00:00,38152.0,38162.0,38077.0,38077.0,4.571
2022-01-30 07:00:00+00:00,38140.0,38273.0,38140.0,38253.0,28.3332
2022-01-30 08:00:00+00:00,38300.0,38382.0,38000.0,38003.0,80.9912
2022-01-30 09:00:00+00:00,38022.0,38074.0,37855.0,37923.0,34.178
2022-01-30 10:00:00+00:00,37928.0,38204.0,37895.0,38204.0,46.1929
2022-01-30 11:00:00+00:00,38192.0,38273.0,37976.0,38135.0,11.829
2022-01-30 12:00:00+00:00,38118.0,38146.0,37887.0,37941.0,8.9136
2022-01-30 13:00:00+00:00,37877.0,38014.0,37877.0,37987.0,7.2333
2022-01-30 14:00:00+00:00,38008.0,38008.0,37758.0,37863.0,25.174
2022-01-30 15:00:00+00:00,37873.0,38064.0,37806.0,37998.0,30.8193
2022-01-30 16:00:00+00:00,37993.0,38071.0,37819.0,37837.0,17.8714
2022-01-30 17:00:00+00:00,37810.0,38015.0,37787.0,38015.0,30.475
2022-01-30 18:00:00+00:00,38009.0,38037.0,37873.0,37873.0,16.1636
2022-01-30 19:00:00+00:00,37850.0,37850.0,37470.0,37541.0,246.659
2022-01-30 20:00:00+00:00,37591.0,37748.0,37377.0,37684.0,59.5742
2022-01-30 21:00:00+00:00,37675.0,37785.0,37516.0,37729.0,8.107
2022-01-30 22:00:00+00:00,37747.0,37880.0,37658.0,37819.0,20.8817
2022-01-30 23:00:00+00:00,37822.0,38236.0,37822.0,37921.0,192.4593
2022-01-31 00:00:00+00:00,37909.0,37957.0,36809.0,36852.0,335.9524
2022-01-31 01:00:00+00:00,36874.0,36973.0,36799.0,36826.0,55.7774
2022-01-31 02:00:00+00:00,36829.0,37025.0,36651.0,37025.0,108.9564
2022-01-31 03:00:00+00:00,37015.0,37079.0,36969.0,37051.0,9.8504
2022-01-31 04:00:00+00:00,37041.0,37041.0,36828.0,36923.0,38.2268
2022-01-31 05:00:00+00:00,36962.0,37031.0,36888.0,37010.0,1.8727
2022-01-31 06:00:00+00:00,37022.0,37094.0,36957.0,36961.0,5.5377
2022-01-31 07:00:00+00:00,36923.0,37201.0,36901.0,37119.0,13.4939
2022-01-31 08:00:00+00:00,37129.0,37210.0,37127.0,37127.0,2.3531
2022-01-31 09:00:00+00:00,37169.0,37251.0,37106.0,37207.0,9.5717
2022-01-31 10:00:00+00:00,37225.0,37367.0,37176.0,37298.0,11.626
2022-01-31 11:00:00+00:00,37329.0,37359.0,36900.0,37289.0,17.8828
2022-01-31 12:00:00+00:00,37365.0,37421.0,36895.0,37097.0,34.3835
2022-01-31 13:00:00+00:00,37093.0,37341.0,36841.0,37289.0,59.6831
2022-01-31 14:00:00+00:00,37259.0,37534.0,37212.0,37525.0,165.7384
2022-01-31 15:00:00+00:00,37538.0,37945.0,37538.0,37700.0,210.8188
2022-01-31 16:00:00+00:00,37743.0,38513.0,37717.0,38334.0,181.7082
2022-01-31 17:00:00+00:00,38383.0,38622.0,38154.0,38484.0,121.6412
2022-01-31 18:00:00+00:00,38498.0,38624.0,38397.0,38474.0,47.0134
2022-01-31 19:00:00+00:00,38485.0,38750.0,38430.0,38451.0,84.3527
2022-01-31 20:00:00+00:00,38434.0,38588.0,38267.0,38502.0,165.1707
2022-01-31 21:00:00+00:00,38473.0,38553.0,38352.0,38445.0,92.746
2022-01-31 22:00:00+00:00,38435.0,38710.0,38435.0,38442.0,101.5558
2022-01-31 23:00:00+00:00,38440.0,38523.0,38380.0,38515.0,44.5894
2022-02-01 00:00:00+00:00,38484.0,38627.0,38307.0,38332.0,67.434
2022-02-01 01:00:00+00:00,38362.0,38402.0,38192.0,38238.0,160.1579
2022-02-01 02:00:00+00:00,38290.0,38513.0,38216.0,38471.0,30.2317
2022-02-01 03:00:00+00:00,38500.0,38671.0,38421.0,38630.0,48.0102
2022-02-01 04:00:00+00:00,38631.0,38665.0,38500.0,38575.0,49.135
2022-02-01 05:00:00+00:00,38591.0,38623.0,38462.0,38462.0,14.4605
2022-02-01 06:00:00+00:00,38461.0,38492.0,38280.0,38340.0,31.0995
2022-02-01 07:00:00+00:00,38319.0,38469.0,38305.0,38461.0,9.407
2022-02-01 08:00:00+00:00,38432.0,38615.0,38409.0,38615.0,26.1991
2022-02-01 09:00:00+00:00,38620.0,39098.0,38250.0,38269.0,188.7165
2022-02-01 10:00:00+00:00,38243.0,38342.0,38016.0,38271.0,57.4718
2022-02-01 11:00:00+00:00,38230.0,38488.0,38224.0,38466.0,16.549
2022-02-01 12:00:00+00:00,38461.0,38776.0,38409.0,38672.0,78.2531
2022-02-01 13:00:00+00:00,38674.0,38996.0,38498.0,38907.0,93.6701
2022-02-01 14:00:00+00:00,38868.0,39136.0,38358.0,38533.0,233.2676
2022-02-01 15:00:00+00:00,38528.0,38649.0,38141.0,38649.0,146.085
2022-02-01 16:00:00+00:00,38650.0,39310.0,38580.0,39173.0,248.9086
2022-02-01 17:00:00+00:00,39079.0,39182.0,38700.0,38893.0,129.546
2022-02-01 18:00:00+00:00,38892.0,38937.0,38486.0,38500.0,123.9533
2022-02-01 19:00:00+00:00,38540.0,38600.0,38364.0,38403.0,40.2911
2022-02-01 20:00:00+00:00,38389.0,38749.0,38389.0,38537.0,56.215
2022-02-01 21:00:00+00:00,38530.0,38818.0,38519.0,38811.0,36.5473
2022-02-01 22:00:00+00:00,38850.0,38874.0,38573.0,38721.0,24.9407
2022-02-01 23:00:00+00:00,38693.0,38912.0,38640.0,38760.0,78.1819
2022-02-02 00:00:00+00:00,38723.0,38902.0,38461.0,38575.0,59.1786
2022-02-02 01:00:00+00:00,38588.0,38670.0,38400.0,38443.0,80.4384
2022-02-02 02:00:00+00:00,38467.0,38680.0,38425.0,38668.0,43.1301
2022-02-02 03:00:00+00:00,38682.0,38769.0,38576.0,38610.0,33.7068
2022-02-02 04:00:00+00:00,38577.0,38577.0,38441.0,38441.0,21.3175
2022-02-02 05:00:00+00:00,38448.0,38450.0,38339.0,38418.0,54.7994
2022-02-02 06:00:00+00:00,38415.0,38547.0,38149.0,38278.0,57.5587
2022-02-02 07:00:00+00:00,38314.0,38395.0,38232.0,38279.0,25.6514
2022-02-02 08:00:00+00:00,38258.0,38485.0,38258.0,38473.0,20.6681
2022-02-02 09:00:00+00:00,38473.0,38560.0,38418.0,38560.0,18.8166
2022-02-02 10:00:00+00:00,38527.0,38614.0,38423.0,38584.0,9.4519
2022-02-02 11:00:00+00:00,38591.0,38591.0,38462.0,38523.0,4.5118
2022-02-02 12:00:00+00:00,38506.0,38771.0,38504.0,38740.0,21.904
2022-02-02 13:00:00+00:00,38751.0,38768.0,38361.0,38376.0,54.3223
2022-02-02 14:00:00+00:00,38361.0,38441.0,37631.0,37697.0,242.1793
2022-02-02 15:00:00+00:00,37693.0,37828.0,37384.0,37446.0,170.964
2022-02-02 16:00:00+00:00,37401.0,37420.0,37091.0,37354.0,276.8029
2022-02-02 17:00:00+00:00,37313.0,37577.0,37292.0,37455.0,59.7322
2022-02-02 18:00:00+00:00,37442.0,37549.0,37418.0,37511.0,50.3957
2022-02-02 19:00:00+00:00,37520.0,37684.0,37452.0,37580.0,45.9513
2022-02-02 20:00:00+00:00,37562.0,37668.0,37429.0,37591.0,90.3059
2022-02-02 21:00:00+00:00,37600.0,37636.0,36553.0,36945.0,388.0942
2022-02-02 22:00:00+00:00,36940.0,37241.0,36840.0,37036.0,72.3392
2022-02-02 23:00:00+00:00,37068.0,37122.0,36839.0,36959.0,44.9653
2022-02-03 00:00:00+00:00,36920.0,37049.0,36811.0,36942.0,54.2463
2022-02-03 01:00:00+00:00,36908.0,36990.0,36792.0,36900.0,21.5134
2022-02-03 02:00:00+00:00,36904.0,36963.0,36747.0,36942.0,18.0693
2022-02-03 03:00:00+00:00,36974.0,36985.0,36812.0,36852.0,18.2144
2022-02-03 04:00:00+00:00,36817.0,36978.0,36817.0,36966.0,7.6658
2022-02-03 05:00:00+00:00,36919.0,37105.0,36904.0,37016.0,31.7463
2022-02-03 06:00:00+00:00,37019.0,37019.0,36869.0,36920.0,10.6692
2022-02-03 07:00:00+00:00,36944.0,37077.0,36944.0,37063.0,7.3552
2022-02-03 08:00:00+00:00,37072.0,37124.0,36999.0,37042.0,8.4866
2022-02-03 09:00:00+00:00,37092.0,37126.0,36648.0,36651.0,57.5161
2022-02-03 10:00:00+00:00,36632.0,36665.0,36288.0,36410.0,111.9142
2022-02-03 11:00:00+00:00,36375.0,36785.0,36321.0,36785.0,43.7951
2022-02-03 12:00:00+00:00,36792.0,36828.0,36277.0,36693.0,100.7349
2022-02-03 13:00:00+00:00,36727.0,36770.0,36486.0,36506.0,19.7911
2022-02-03 14:00:00+00:00,36606.0,36784.0,36493.0,36503.0,56.6136
2022-02-03 15:00:00+00:00,36503.0,36953.0,36497.0,36920.0,64.3177
2022-02-03 16:00:00+00:00,36927.0,37118.0,36705.0,36705.0,67.3683
2022-02-03 17:00:00+00:00,36696.0,36894.0,36586.0,36850.0,59.1407
2022-02-03 18:00:00+00:00,36787.0,36845.0,36718.0,36783.0,32.4159
2022-02-03 19:00:00+00:00,36846.0,36846.0,36476.0,36574.0,67.3402
2022-02-03 20:00:00+00:00,36566.0,36636.0,36279.0,36373.0,87.0058
2022-02-03 21:00:00+00:00,36445.0,37098.0,36445.0,36985.0,265.4852
2022-02-03 22:00:00+00:00,36955.0,37018.0,36824.0,36975.0,38.4724
2022-02-03 23:00:00+00:00,36959.0,37372.0,36921.0,37330.0,84.3237
2022-02-04 00:00:00+00:00,37338.0,37338.0,37153.0,37197.0,13.8826
2022-02-04 01:00:00+00:00,37172.0,37228.0,37058.0,37228.0,62.7029
2022-02-04 02:00:00+00:00,37198.0,37459.0,37179.0,37369.0,27.4709
2022-02-04 03:00:00+00:00,37400.0,37436.0,37296.0,37351.0,29.7741
2022-02-04 04:00:00+00:00,37360.0,37366.0,37283.0,37337.0,1.0619
2022-02-04 05:00:00+00:00,37292.0,37720.0,37291.0,37565.0,55.8031
2022-02-04 06:00:00+00:00,37573.0,38020.0,37573.0,38020.0,93.3034
2022-02-04 07:00:00+00:00,38031.0,38222.0,37866.0,37866.0,49.1355
2022-02-04 08:00:00+00:00,37897.0,38069.0,37885.0,37985.0,19.2333
2022-02-04 09:00:00+00:00,37996.0,38135.0,37932.0,38052.0,29.1111
2022-02-04 10:00:00+00:00,38047.0,38251.0,37804.0,37913.0,28.6529
2022-02-04 11:00:00+00:00,37904.0,37988.0,37833.0,37849.0,46.9664
2022-02-04 12:00:00+00:00,37873.0,38076.0,37873.0,37976.0,29.067
2022-02-04 13:00:00+00:00,37993.0,38200.0,37401.0,37437.0,101.6578
2022-02-04 14:00:00+00:00,37461.0,38045.0,37332.0,37990.0,162.9053
2022-02-04 15:00:00+00:00,37999.0,39839.0,37929.0,39490.0,455.2708
2022-02-04 16:00:00+00:00,39515.0,40577.0,39481.0,40283.0,387.3676
2022-02-04 17:00:00+00:00,40298.0,40569.0,40200.0,40564.0,105.0532
2022-02-04 18:00:00+00:00,40595.0,40670.0,40300.0,40479.0,126.5986
2022-02-04 19:00:00+00:00,40521.0,40949.0,40390.0,40752.0,107.6858
2022-02-04 20:00:00+00:00,40746.0,40907.0,40478.0,40599.0,230.3064
2022-02-04 21:00:00+00:00,40564.0,40650.0,40445.0,40645.0,98.6258
2022-02-04 22:00:00+00:00,40648.0,40681.0,40376.0,40672.0,52.8681
2022-02-04 23:00:00+00:00,40673.0,41756.0,40580.0,41600.0,234.7358
2022-02-05 00:00:00+00:00,41606.0,41940.0,41385.0,41540.0,196.0905
2022-02-05 01:00:00+00:00,41481.0,41558.0,41221.0,41305.0,103.3411
2022-02-05 02:00:00+00:00,41295.0,41458.0,41217.0,41383.0,18.5581
2022-02-05 03:00:00+00:00,41397.0,41486.0,41397.0,41470.0,3.9188
2022-02-05 04:00:00+00:00,41482.0,41699.0,41393.0,41489.0,9.7281
2022-02-05 05:00:00+00:00,41490.0,41669.0,41417.0,41533.0,33.7506
2022-02-05 06:00:00+00:00,41561.0,41761.0,41502.0,41502.0,93.4075
2022-02-05 07:00:00+00:00,41501.0,41516.0,41405.0,41407.0,12.5739
2022-02-05 08:00:00+00:00,41409.0,41594.0,41351.0,41465.0,32.3781
2022-02-05 09:00:00+00:00,41442.0,41568.0,41261.0,41568.0,28.9834
2022-02-05 10:00:00+00:00,41571.0,41688.0,41457.0,41598.0,17.1602
2022-02-05 11:00:00+00:00,41596.0,41647.0,41432.0,41474.0,20.9597
2022-02-05 12:00:00+00:00,41477.0,41533.0,41375.0,41405.0,3.4868
2022-02-05 13:00:00+00:00,41402.0,41569.0,41388.0,41521.0,54.2948
2022-02-05 14:00:00+00:00,41545.0,41756.0,41420.0,41462.0,55.1797
2022-02-05 15:00:00+00:00,41456.0,41921.0,41367.0,41785.0,83.8926
2022-02-05 16:00:00+00:00,41789.0,41862.0,41275.0,41299.0,62.1977
2022-02-05 17:00:00+00:00,41262.0,41684.0,40991.0,41587.0,78.5344
2022-02-05 18:00:00+00:00,41577.0,41763.0,41547.0,41695.0,27.3535
2022-02-05 19:00:00+00:00,41676.0,41697.0,41520.0,41567.0,16.6273
2022-02-05 20:00:00+00:00,41576.0,41717.0,41410.0,41666.0,32.8062
2022-02-05 21:00:00+00:00,41670.0,41789.0,41579.0,41664.0,29.3373
2022-02-05 22:00:00+00:00,41664.0,41763.0,41583.0,41618.0,24.9604
2022-02-05 23:00:00+00:00,41590.0,41660.0,41366.0,41416.0,21.0845
2022-02-06 00:00:00+00:00,41407.0,41540.0,41366.0,41515.0,10.6597
2022-02-06 01:00:00+00:00,41516.0,41657.0,41516.0,41629.0,3.3991
2022-02-06 02:00:00+00:00,41624.0,41640.0,41493.0,41547.0,3.0192
2022-02-06 03:00:00+00:00,41560.0,41576.0,41460.0,41463.0,10.7977
2022-02-06 04:00:00+00:00,41472.0,41555.0,41336.0,41555.0,51.3203
2022-02-06 05:00:00+00:00,41555.0,41609.0,41509.0,41609.0,9.4632
2022-02-06 06:00:00+00:00,41579.0,41595.0,41440.0,41471.0,7.5414
2022-02-06 07:00:00+00:00,41481.0,41717.0,41442.0,41649.0,15.9461
2022-02-06 08:00:00+00:00,41643.0,41682.0,41527.0,41664.0,6.554
2022-02-06 09:00:00+00:00,41666.0,41689.0,41608.0,41648.0,15.5815
2022-02-06 10:00:00+00:00,41675.0,41717.0,41568.0,41596.0,10.1531
2022-02-06 11:00:00+00:00,41603.0,41613.0,41482.0,41542.0,8.7708
2022-02-06 12:00:00+00:00,41569.0,41686.0,41526.0,41640.0,45.9442
2022-02-06 13:00:00+00:00,41626.0,41822.0,41514.0,41709.0,52.671
2022-02-06 14:00:00+00:00,41715.0,42250.0,41222.0,41319.0,166.2339
2022-02-06 15:00:00+00:00,41296.0,41550.0,41135.0,41530.0,16.2578
2022-02-06 16:00:00+00:00,41550.0,41699.0,41465.0,41651.0,19.7595
2022-02-06 17:00:00+00:00,41670.0,41764.0,41568.0,41629.0,10.7247
2022-02-06 18:00:00+00:00,41689.0,41689.0,41473.0,41473.0,66.1752
2022-02-06 19:00:00+00:00,41576.0,41750.0,41553.0,41750.0,14.3374
2022-02-06 20:00:00+00:00,41732.0,41757.0,41535.0,41597.0,9.584
2022-02-06 21:00:00+00:00,41618.0,41731.0,41560.0,41727.0,17.511
2022-02-06 22:00:00+00:00,41668.0,41727.0,41556.0,41636.0,10.0631
2022-02-06 23:00:00+00:00,41571.0,42677.0,41522.0,42421.0,269.727
2022-02-07 00:00:00+00:00,42406.0,42495.0,41680.0,41846.0,123.5015
2022-02-07 01:00:00+00:00,41837.0,42294.0,41742.0,42153.0,65.0275
2022-02-07 02:00:00+00:00,42128.0,42667.0,42128.0,42357.0,92.7056
2022-02-07 03:00:00+00:00,42361.0,42950.0,42358.0,42850.0,119.0413
2022-02-07 04:00:00+00:00,42842.0,42928.0,42730.0,42856.0,51.8758
2022-02-07 05:00:00+00:00,42855.0,43031.0,42732.0,42816.0,86.1793
2022-02-07 06:00:00+00:00,42832.0,42846.0,42669.0,42769.0,51.3274
2022-02-07 07:00:00+00:00,42780.0,42791.0,42599.0,42765.0,25.9714
2022-02-07 08:00:00+00:00,42754.0,42764.0,42558.0,42659.0,17.6379
2022-02-07 09:00:00+00:00,42612.0,42658.0,42266.0,42446.0,52.5513
2022-02-07 10:00:00+00:00,42458.0,42635.0,42394.0,42576.0,13.8848
2022-02-07 11:00:00+00:00,42641.0,42774.0,42624.0,42767.0,15.5323
2022-02-07 12:00:00+00:00,42781.0,42819.0,42509.0,42695.0,43.4834
2022-02-07 13:00:00+00:00,42649.0,42905.0,42649.0,42843.0,59.9417
2022-02-07 14:00:00+00:00,42832.0,43463.0,42800.0,43444.0,160.3834
2022-02-07 15:00:00+00:00,43438.0,43907.0,43149.0,43905.0,147.1334
2022-02-07 16:00:00+00:00,43877.0,44119.0,43531.0,43812.0,91.9718
2022-02-07 17:00:00+00:00,43820.0,44354.0,43639.0,44210.0,215.2037
2022-02-07 18:00:00+00:00,44286.0,44521.0,43807.0,44105.0,204.8408
2022-02-07 19:00:00+00:00,44054.0,44523.0,43998.0,44321.0,225.3975
2022-02-07 20:00:00+00:00,44301.0,44471.0,43826.0,44198.0,139.3664
2022-02-07 21:00:00+00:00,44179.0,44279.0,43836.0,44095.0,67.5118
2022-02-07 22:00:00+00:00,44095.0,44265.0,43996.0,44117.0,84.6491
2022-02-07 23:00:00+00:00,44107.0,44220.0,43776.0,43874.0,43.7552
2022-02-08 00:00:00+00:00,43883.0,43974.0,43594.0,43852.0,57.7491
2022-02-08 01:00:00+00:00,43913.0,44094.0,43913.0,44060.0,54.8996
2022-02-08 02:00:00+00:00,44073.0,44135.0,43936.0,43995.0,37.6824
2022-02-08 03:00:00+00:00,43940.0,44209.0,43901.0,44192.0,55.5072
2022-02-08 04:00:00+00:00,44220.0,44400.0,44110.0,44400.0,64.7113
2022-02-08 05:00:00+00:00,44362.0,45039.0,44293.0,44906.0,68.2526
2022-02-08 06:00:00+00:00,44880.0,45514.0,44560.0,44818.0,138.3584
2022-02-08 07:00:00+00:00,44821.0,44944.0,44653.0,44908.0,15.9502
2022-02-08 08:00:00+00:00,44902.0,44948.0,43732.0,44067.0,131.2478
2022-02-08 09:00:00+00:00,44095.0,44207.0,43577.0,43851.0,119.4221
2022-02-08 10:00:00+00:00,43845.0,43956.0,43620.0,43894.0,33.6237
2022-02-08 11:00:00+00:00,43948.0,44066.0,43742.0,44042.0,44.3671
2022-02-08 12:00:00+00:00,43993.0,44003.0,43169.0,43475.0,96.6471
2022-02-08 13:00:00+00:00,43436.0,43647.0,43282.0,43647.0,54.7695
2022-02-08 14:00:00+00:00,43663.0,43884.0,43577.0,43608.0,157.7241
2022-02-08 15:00:00+00:00,43601.0,43601.0,42947.0,43510.0,167.3883
2022-02-08 16:00:00+00:00,43473.0,43739.0,42968.0,43053.0,244.9498
2022-02-08 17:00:00+00:00,43080.0,43211.0,42709.0,43001.0,252.6665
2022-02-08 18:00:00+00:00,42977.0,43321.0,42917.0,43025.0,135.6331
2022-02-08 19:00:00+00:00,43004.0,43164.0,42750.0,43054.0,188.1242
2022-02-08 20:00:00+00:00,43021.0,44364.0,42972.0,44276.0,340.5276
2022-02-08 21:00:00+00:00,44300.0,44421.0,43961.0,44255.0,67.0089
2022-02-08 22:00:00+00:00,44254.0,44276.0,43944.0,44133.0,42.6289
2022-02-08 23:00:00+00:00,44127.0,44343.0,44060.0,44064.0,34.002
2022-02-09 00:00:00+00:00,44090.0,44367.0,44001.0,44293.0,29.1019
2022-02-09 01:00:00+00:00,44239.0,44245.0,43858.0,43875.0,20.682
2022-02-09 02:00:00+00:00,43916.0,43920.0,43168.0,43378.0,83.7465
2022-02-09 03:00:00+00:00,43358.0,43511.0,43281.0,43370.0,28.1376
2022-02-09 04:00:00+00:00,43395.0,43597.0,43358.0,43490.0,29.5462
2022-02-09 05:00:00+00:00,43499.0,43780.0,43161.0,43626.0,32.1902
2022-02-09 06:00:00+00:00,43632.0,43821.0,43590.0,43725.0,6.7443
2022-02-09 07:00:00+00:00,43764.0,43965.0,43459.0,43867.0,17.3582
2022-02-09 08:00:00+00:00,43846.0,43954.0,43222.0,43432.0,49.7578
2022-02-09 09:00:00+00:00,43428.0,43666.0,43356.0,43400.0,12.0757
2022-02-09 10:00:00+00:00,43414.0,43769.0,43393.0,43639.0,20.3315
2022-02-09 11:00:00+00:00,43676.0,43848.0,43416.0,43747.0,22.5547
2022-02-09 12:00:00+00:00,43745.0,44356.0,43666.0,44163.0,36.1966
2022-02-09 13:00:00+00:00,44177.0,44506.0,43917.0,43975.0,35.5536
2022-02-09 14:00:00+00:00,43987.0,44293.0,43791.0,44150.0,60.8289
2022-02-09 15:00:00+00:00,44121.0,44222.0,43825.0,43880.0,82.9943
2022-02-09 16:00:00+00:00,43901.0,44193.0,43669.0,44149.0,101.3977
2022-02-09 17:00:00+00:00,44102.0,44364.0,44038.0,44080.0,59.8681
2022-02-09 18:00:00+00:00,44058.0,44209.0,43956.0,44154.0,35.6139
2022-02-09 19:00:00+00:00,44213.0,44731.0,44191.0,44507.0,145.5188
2022-02-09 20:00:00+00:00,44518.0,44891.0,44377.0,44783.0,266.0305
2022-02-09 21:00:00+00:00,44804.0,44821.0,44484.0,44507.0,31.4738
2022-02-09 22:00:00+00:00,44506.0,44626.0,44276.0,44591.0,120.0242
2022-02-09 23:00:00+00:00,44594.0,44599.0,44295.0,44422.0,107.2621
2022-02-10 00:00:00+00:00,44419.0,44419.0,44069.0,44158.0,109.2278
2022-02-10 01:00:00+00:00,44159.0,44291.0,44070.0,44291.0,23.4102
2022-02-10 02:00:00+00:00,44295.0,44372.0,43851.0,43851.0,29.3967
2022-02-10 03:00:00+00:00,43842.0,43873.0,43575.0,43781.0,97.8318
2022-02-10 04:00:00+00:00,43821.0,43931.0,43617.0,43824.0,18.8416
2022-02-10 05:00:00+00:00,43819.0,43931.0,43737.0,43912.0,19.9779
2022-02-10 06:00:00+00:00,43890.0,44030.0,43813.0,43914.0,43.826
2022-02-10 07:00:00+00:00,43896.0,44138.0,43892.0,44116.0,28.9716
2022-02-10 08:00:00+00:00,44135.0,44310.0,44129.0,44282.0,6.7694
2022-02-10 09:00:00+00:00,44240.0,44500.0,44141.0,44450.0,11.8381
2022-02-10 10:00:00+00:00,44461.0,44780.0,44397.0,44661.0,48.7137
2022-02-10 11:00:00+00:00,44662.0,45184.0,44622.0,44877.0,248.7576
2022-02-10 12:00:00+00:00,44863.0,45020.0,44619.0,44865.0,126.0028
2022-02-10 13:00:00+00:00,44852.0,45084.0,43656.0,43676.0,192.7205
2022-02-10 14:00:00+00:00,43669.0,44350.0,43210.0,44335.0,224.3031
2022-02-10 15:00:00+00:00,44447.0,45701.0,44217.0,44897.0,431.7018
2022-02-10 16:00:00+00:00,44983.0,45570.0,44897.0,45441.0,150.1057
2022-02-10 17:00:00+00:00,45461.0,45870.0,45063.0,45351.0,233.4831
2022-02-10 18:00:00+00:00,45352.0,45403.0,44894.0,45234.0,145.0614
2022-02-10 19:00:00+00:00,45276.0,45276.0,44373.0,44385.0,254.7722
2022-02-10 20:00:00+00:00,44357.0,44580.0,43794.0,44098.0,262.8878
2022-02-10 21:00:00+00:00,44114.0,44239.0,43688.0,43747.0,233.6535
2022-02-10 22:00:00+00:00,43779.0,44098.0,43640.0,43979.0,129.4517
2022-02-10 23:00:00+00:00,43947.0,44096.0,43346.0,43508.0,74.0321
2022-02-11 00:00:00+00:00,43522.0,43591.0,42515.0,43115.0,604.9207
2022-02-11 01:00:00+00:00,43084.0,43801.0,42982.0,43179.0,271.0545
2022-02-11 02:00:00+00:00,43188.0,43200.0,42732.0,43037.0,171.0011
2022-02-11 03:00:00+00:00,43125.0,43429.0,43125.0,43386.0,82.0711
